,city,city_ascii,state_id,state_name,lat,lng,population,density,timezone,id
17559,Silver Springs,Silver Springs,NY,New York,42.6605,-78.0855,709,287.0,America/New_York,1840004470
17560,César Chávez,Cesar Chavez,TX,Texas,26.3118,-98.1117,709,106.0,America/Chicago,1840037037
17561,Onaga,Onaga,KS,Kansas,39.4892,-96.1703,709,417.0,America/Chicago,1840009587
17562,Hartford,Hartford,IA,Iowa,41.4577,-93.4038,709,251.0,America/Chicago,1840007106
17563,Two Rivers,Two Rivers,AK,Alaska,64.8908,-147.0897,709,9.0,America/Anchorage,1840023525
17564,Welling,Welling,OK,Oklahoma,35.8808,-94.8712,709,10.0,America/Chicago,1840019080
17565,Edenburg,Edenburg,PA,Pennsylvania,40.5658,-75.9593,709,474.0,America/New_York,1840034946
17566,Big Stone Gap East,Big Stone Gap East,VA,Virginia,36.8785,-82.7444,709,571.0,America/New_York,1840153057
17567,Ducor,Ducor,CA,California,35.8927,-119.047,708,490.0,America/Los_Angeles,1840019031
17568,Sharpsburg,Sharpsburg,MD,Maryland,39.4577,-77.7496,708,535.8,America/New_York,1840005617
17569,Jackson,Jackson,NC,North Carolina,36.3901,-77.4193,708,270.0,America/New_York,1840016039
17570,Palmer,Palmer,TN,Tennessee,35.3576,-85.5656,708,55.0,America/Chicago,1840016345
17571,Edgemont,Edgemont,SD,South Dakota,43.2973,-103.8323,708,197.0,America/Denver,1840002867
17572,Shelby,Shelby,IA,Iowa,41.5067,-95.4506,708,145.0,America/Chicago,1840009213
17573,Redwater,Redwater,MS,Mississippi,32.7835,-89.5559,708,26.0,America/Chicago,1840013802
17574,Buford,Buford,SC,South Carolina,34.748,-80.6285,708,119.0,America/New_York,1840107488
17575,Hardwood Acres,Hardwood Acres,MI,Michigan,44.7213,-85.8263,708,513.0,America/Detroit,1840039585
17576,Muir,Muir,MI,Michigan,42.9973,-84.9359,708,383.0,America/Detroit,1840011020
17577,Huttig,Huttig,AR,Arkansas,33.0418,-92.1818,708,91.0,America/Chicago,1840014843
17578,Hamilton,Hamilton,VA,Virginia,39.1349,-77.6642,708,1041.5,America/New_York,1840005870
17579,Alden,Alden,MN,Minnesota,43.6695,-93.5735,708,283.0,America/Chicago,1840006825
17580,Garber,Garber,OK,Oklahoma,36.4367,-97.581,707,539.0,America/Chicago,1840020374
17581,Mendocino,Mendocino,CA,California,39.311,-123.7908,707,120.0,America/Los_Angeles,1840018782
17582,Margaretville,Margaretville,NY,New York,42.1458,-74.6503,707,392.0,America/New_York,1840004620
17583,Langeloth,Langeloth,PA,Pennsylvania,40.3631,-80.4138,707,262.0,America/New_York,1840026502
17584,Loghill Village,Loghill Village,CO,Colorado,38.1994,-107.7754,707,43.0,America/Denver,1840028564
17585,Chestertown,Chestertown,NY,New York,43.6461,-73.7945,707,71.0,America/New_York,1840025430
17586,East Ellijay,East Ellijay,GA,Georgia,34.676,-84.4761,707,80.0,America/New_York,1840013574
17587,Potwin,Potwin,KS,Kansas,37.9385,-97.0184,707,532.8,America/Chicago,1840009855
17588,Rawson,Rawson,OH,Ohio,40.9569,-83.7851,707,375.5,America/New_York,1840011741
17589,Virgin,Virgin,UT,Utah,37.1979,-113.2071,707,21.0,America/Denver,1840022561
17590,Lake Village,Lake Village,IN,Indiana,41.1308,-87.439,707,69.0,America/Chicago,1840005174
17591,Oxford,Oxford,IA,Iowa,41.7228,-91.7911,707,295.0,America/Chicago,1840009231
17592,St. Meinrad,St. Meinrad,IN,Indiana,38.1692,-86.8257,707,162.0,America/Chicago,1840026783
17593,Howe,Howe,IN,Indiana,41.7228,-85.4255,707,152.0,America/Detroit,1840013798
17594,Cliffside,Cliffside,NC,North Carolina,35.248,-81.7653,707,117.0,America/New_York,1840025817
17595,Lassalle Comunidad,Lassalle Comunidad,PR,Puerto Rico,18.3854,-67.0617,706,737.2,America/Puerto_Rico,1630142469
17596,Beverly,Beverly,WV,West Virginia,38.8443,-79.8717,706,620.0,America/New_York,1840005992
17597,Idaho City,Idaho City,ID,Idaho,43.8281,-115.8307,706,409.0,America/Boise,1840018620
17598,Chesterfield,Chesterfield,TN,Tennessee,35.6468,-88.27,706,35.0,America/Chicago,1840025795
17599,Franklin,Franklin,ID,Idaho,42.0124,-111.8036,706,209.0,America/Boise,1840020097
17600,Hartland,Hartland,MI,Michigan,42.6597,-83.7446,706,119.0,America/Detroit,1840070839
17601,Peconic,Peconic,NY,New York,41.0369,-72.459,706,81.0,America/New_York,1840005065
17602,Fincastle,Fincastle,VA,Virginia,37.5006,-79.8749,706,133.0,America/New_York,1840006378
17603,Timberlake,Timberlake,OH,Ohio,41.6655,-81.4428,706,1855.5,America/New_York,1840000544
17604,Sawmill,Sawmill,AZ,Arizona,35.8924,-109.1538,706,47.0,America/Denver,1840019003
17605,Bakersville,Bakersville,NC,North Carolina,36.0154,-82.1582,706,358.0,America/New_York,1840015345
17606,Iron Mountain Lake,Iron Mountain Lake,MO,Missouri,37.6854,-90.6185,705,138.0,America/Chicago,1840008687
17607,Poulan,Poulan,GA,Georgia,31.5145,-83.7898,705,162.0,America/New_York,1840014941
17608,Mooresburg,Mooresburg,TN,Tennessee,36.3531,-83.2362,705,71.0,America/New_York,1840025758
17609,Dawson,Dawson,IL,Illinois,39.853,-89.4619,705,343.0,America/Chicago,1840012446
17610,Red Creek,Red Creek,NY,New York,43.2488,-76.7225,705,299.0,America/New_York,1840004294
17611,Avoca,Avoca,IN,Indiana,38.9172,-86.5556,705,129.0,America/Indiana/Indianapolis,1840026705
17612,Friendship,Friendship,TN,Tennessee,35.9084,-89.2414,705,206.0,America/Chicago,1840013393
17613,Rio,Rio,FL,Florida,27.216,-80.2401,705,885.5,America/New_York,1840014194
17614,Burke,Burke,SD,South Dakota,43.1827,-99.2923,705,486.0,America/Chicago,1840002862
17615,Cactus Forest,Cactus Forest,AZ,Arizona,32.9578,-111.317,705,99.0,America/Phoenix,1840022982
17616,Kasilof,Kasilof,AK,Alaska,60.331,-151.2293,705,26.0,America/Anchorage,1840023407
17617,Leola,Leola,AR,Arkansas,34.17,-92.5914,704,318.0,America/Chicago,1840016656
17618,Presque Isle Harbor,Presque Isle Harbor,MI,Michigan,45.3226,-83.4858,704,42.0,America/Detroit,1840039592
17619,Balmorhea,Balmorhea,TX,Texas,30.984,-103.7438,704,702.0,America/Chicago,1840019527
17620,Redfield,Redfield,IA,Iowa,41.5905,-94.1963,704,200.0,America/Chicago,1840009212
17621,Westmoreland,Westmoreland,KS,Kansas,39.3941,-96.4137,704,552.0,America/Chicago,1840010635
17622,Corbin City,Corbin City,NJ,New Jersey,39.3046,-74.7199,704,35.0,America/New_York,1840003794
17623,Agency,Agency,MO,Missouri,39.6699,-94.7587,704,73.0,America/Chicago,1840010601
17624,Mackinaw City,Mackinaw City,MI,Michigan,45.7751,-84.7479,704,78.0,America/Detroit,1840031727
17625,Tuscola,Tuscola,TX,Texas,32.2115,-99.7983,704,320.0,America/Chicago,1840022092
17626,Gideon,Gideon,MO,Missouri,36.4489,-89.9128,704,151.0,America/Chicago,1840008800
17627,Pine Ridge,Pine Ridge,SC,South Carolina,34.3927,-80.1679,704,119.0,America/New_York,1840153107
17628,Davenport,Davenport,OK,Oklahoma,35.7094,-96.7645,703,260.0,America/Chicago,1840021711
17629,Alta,Alta,CA,California,39.2138,-120.8033,703,113.0,America/Los_Angeles,1840025619
17630,Grapeview,Grapeview,WA,Washington,47.3316,-122.8413,703,73.0,America/Los_Angeles,1840037554
17631,Findlay,Findlay,IL,Illinois,39.5223,-88.7546,703,293.0,America/Chicago,1840012588
17632,Elysian,Elysian,MN,Minnesota,44.2067,-93.6764,703,227.0,America/Chicago,1840007881
17633,Gordonville,Gordonville,PA,Pennsylvania,40.0211,-76.1366,703,285.0,America/New_York,1840034993
17634,Mountain Gate,Mountain Gate,CA,California,40.7185,-122.3262,703,137.0,America/Los_Angeles,1840026368
17635,Wilroads Gardens,Wilroads Gardens,KS,Kansas,37.7153,-99.9269,703,120.0,America/Chicago,1840030179
17636,Sunset Village,Sunset Village,GA,Georgia,32.8946,-84.4057,703,56.0,America/New_York,1840013796
17637,South Wilmington,South Wilmington,IL,Illinois,41.1745,-88.2795,702,551.0,America/Chicago,1840011619
17638,Hillcrest,Hillcrest,TX,Texas,29.3924,-95.2233,702,616.0,America/Chicago,1840023161
17639,Queen City,Queen City,MO,Missouri,40.4126,-92.5663,702,263.0,America/Chicago,1840009412
17640,Overton,Overton,NE,Nebraska,40.7405,-99.5374,702,501.0,America/Chicago,1840011829
17641,Salisbury,Salisbury,PA,Pennsylvania,39.7535,-79.0844,702,530.7,America/New_York,1840003745
17642,Schaller,Schaller,IA,Iowa,42.4965,-95.2963,702,215.0,America/Chicago,1840009114
17643,Fort White,Fort White,FL,Florida,29.9224,-82.7135,702,112.0,America/New_York,1840017190
17644,Cherry Valley,Cherry Valley,AR,Arkansas,35.4028,-90.7536,702,353.0,America/Chicago,1840014578
17645,Plandome Manor,Plandome Manor,NY,New York,40.8147,-73.6984,702,500.0,America/New_York,1840033935
17646,Tamms,Tamms,IL,Illinois,37.2416,-89.2713,702,116.0,America/Chicago,1840013020
17647,Chaumont,Chaumont,NY,New York,44.0676,-76.1302,702,275.0,America/New_York,1840004126
17648,Traver,Traver,CA,California,36.454,-119.4838,702,404.0,America/Los_Angeles,1840019040
17649,Fountain City,Fountain City,IN,Indiana,39.9549,-84.9192,702,1023.3,America/Indiana/Indianapolis,1840010544
17650,Misenheimer,Misenheimer,NC,North Carolina,35.4819,-80.287,702,166.0,America/New_York,1840017856
17651,Corinne,Corinne,UT,Utah,41.5497,-112.1227,702,71.0,America/Denver,1840018703
17652,Bradley Junction,Bradley Junction,FL,Florida,27.7942,-81.9784,702,128.0,America/New_York,1840025154
17653,Deemston,Deemston,PA,Pennsylvania,40.0273,-80.0334,702,28.0,America/New_York,1840003649
17654,Linn,Linn,TX,Texas,26.5662,-98.1298,702,5.0,America/Chicago,1840019731
17655,Anmoore,Anmoore,WV,West Virginia,39.2611,-80.2862,702,256.0,America/New_York,1840005771
17656,Continental Courts,Continental Courts,PA,Pennsylvania,40.8705,-77.8658,702,522.4,America/New_York,1840150892
17657,Woodruff,Woodruff,WI,Wisconsin,45.8946,-89.6912,702,191.0,America/Chicago,1840025295
17658,Corinna,Corinna,ME,Maine,44.9223,-69.2628,702,127.0,America/New_York,1840153001
17659,Elsah,Elsah,IL,Illinois,38.9541,-90.3553,701,247.0,America/Chicago,1840012713
17660,Molena,Molena,GA,Georgia,33.0122,-84.5006,701,144.0,America/New_York,1840014854
17661,Heron Lake,Heron Lake,MN,Minnesota,43.7981,-95.3197,701,217.0,America/Chicago,1840006840
17662,Evarts,Evarts,KY,Kentucky,36.8645,-83.1926,701,272.8,America/New_York,1840013279
17663,Grantsville,Grantsville,MD,Maryland,39.6969,-79.1528,701,261.0,America/New_York,1840005629
17664,Wheatfield,Wheatfield,IN,Indiana,41.1911,-87.0531,701,458.0,America/Chicago,1840010293
17665,Greensboro,Greensboro,FL,Florida,30.5705,-84.7324,701,117.0,America/New_York,1840017183
17666,Elmwood,Elmwood,NE,Nebraska,40.8426,-96.2947,701,583.3,America/Chicago,1840011812
17667,Woodville Farm Labor Camp,Woodville Farm Labor Camp,CA,California,36.0832,-119.1479,701,226.1,America/Los_Angeles,1840153150
17668,La Center,La Center,KY,Kentucky,37.0749,-88.9748,700,446.0,America/Chicago,1840014387
17669,Eden Roc,Eden Roc,HI,Hawaii,19.4917,-155.0958,700,42.0,Pacific/Honolulu,1840029569
17670,Cohutta,Cohutta,GA,Georgia,34.9539,-84.9592,700,54.0,America/New_York,1840014650
17671,Vermontville,Vermontville,MI,Michigan,42.627,-85.0249,700,213.0,America/Detroit,1840011087
17672,Millerstown,Millerstown,PA,Pennsylvania,40.5543,-77.153,699,319.0,America/New_York,1840001304
17673,Dale,Dale,SC,South Carolina,32.5555,-80.7015,699,113.0,America/New_York,1840107538
17674,Dahlgren,Dahlgren,IL,Illinois,38.198,-88.6847,699,265.0,America/Chicago,1840012929
17675,Indian Springs,Indian Springs,TX,Texas,30.6879,-94.7449,699,148.0,America/Chicago,1840025986
17676,Miller,Miller,MO,Missouri,37.2148,-93.8405,699,352.0,America/Chicago,1840008781
17677,Junction City,Junction City,LA,Louisiana,33.0073,-92.7224,699,219.0,America/Chicago,1840018068
17678,Brent,Brent,OK,Oklahoma,35.364,-94.788,698,24.0,America/Chicago,1840034627
17679,Sanders,Sanders,AZ,Arizona,35.2095,-109.3224,698,112.0,America/Denver,1840022626
17680,Isle,Isle,MN,Minnesota,46.1389,-93.4592,698,99.0,America/Chicago,1840007762
17681,Coleman,Coleman,WI,Wisconsin,45.0673,-88.0358,698,199.0,America/Chicago,1840003928
17682,Englewood,Englewood,PA,Pennsylvania,40.7814,-76.2449,698,566.0,America/New_York,1840034951
17683,Clifton,Clifton,ID,Idaho,42.1873,-112.0046,697,117.0,America/Boise,1840018688
17684,Algoma,Algoma,MS,Mississippi,34.1788,-89.0336,697,40.0,America/Chicago,1840015577
17685,Athol,Athol,ID,Idaho,47.9469,-116.7079,697,241.0,America/Los_Angeles,1840018401
17686,East Vandergrift,East Vandergrift,PA,Pennsylvania,40.5973,-79.563,697,1631.4,America/New_York,1840001135
17687,Huntsville,Huntsville,UT,Utah,41.2602,-111.774,697,324.0,America/Denver,1840021345
17688,Freedom Plains,Freedom Plains,NY,New York,41.6695,-73.7974,697,208.0,America/New_York,1840024103
17689,Merrill,Merrill,OR,Oregon,42.026,-121.6008,697,586.0,America/Los_Angeles,1840020053
17690,Montreal,Montreal,WI,Wisconsin,46.4312,-90.2382,697,121.0,America/Menominee,1840001953
17691,Kapp Heights,Kapp Heights,PA,Pennsylvania,40.8995,-76.809,697,637.3,America/New_York,1840035037
17692,Finley,Finley,TN,Tennessee,36.0357,-89.4799,697,206.0,America/Chicago,1840109682
17693,Dahlgren Center,Dahlgren Center,VA,Virginia,38.34,-77.0324,696,65.0,America/New_York,1840043194
17694,Aguanga,Aguanga,CA,California,33.4522,-116.8555,696,19.0,America/Los_Angeles,1840022904
17695,Sequatchie,Sequatchie,TN,Tennessee,35.1115,-85.5965,696,259.0,America/Chicago,1840110886
17696,Mora,Mora,NM,New Mexico,35.9634,-105.3312,696,33.0,America/Denver,1840026931
17697,Vader,Vader,WA,Washington,46.4046,-122.9569,696,289.0,America/Los_Angeles,1840021163
17698,Puryear,Puryear,TN,Tennessee,36.4413,-88.3324,696,283.0,America/Chicago,1840014439
17699,Suttons Bay,Suttons Bay,MI,Michigan,44.98,-85.6506,696,209.0,America/Detroit,1840013141
17700,Yadkin College,Yadkin College,NC,North Carolina,35.8766,-80.3791,696,93.0,America/New_York,1840151248
17701,Fairfax,Fairfax,MO,Missouri,40.3392,-95.3919,695,576.0,America/Chicago,1840008347
17702,Roachdale,Roachdale,IN,Indiana,39.8491,-86.8004,695,529.0,America/Indiana/Indianapolis,1840010594
17703,Cambria,Cambria,WI,Wisconsin,43.5416,-89.1108,695,273.0,America/Chicago,1840002707
17704,Hollis Crossroads,Hollis Crossroads,AL,Alabama,33.5231,-85.6437,695,21.0,America/Chicago,1840022933
17705,Beaverdale,Beaverdale,PA,Pennsylvania,40.3242,-78.7014,695,175.0,America/New_York,1840034861
17706,Stanford,Stanford,IL,Illinois,40.4322,-89.2209,695,405.0,America/Chicago,1840011982
17707,Darbydale,Darbydale,OH,Ohio,39.8545,-83.1795,695,269.0,America/New_York,1840026572
17708,Magnolia,Magnolia,KY,Kentucky,37.45,-85.7401,695,131.0,America/Chicago,1840026825
17709,Inglewood,Inglewood,NE,Nebraska,41.416,-96.5025,695,331.9,America/Chicago,1840011457
17710,Round Hill,Round Hill,VA,Virginia,39.1319,-77.7681,695,587.6,America/New_York,1840005876
17711,Elkhart,Elkhart,IA,Iowa,41.7939,-93.5241,695,150.0,America/Chicago,1840008168
17712,Courtland,Courtland,MN,Minnesota,44.2701,-94.3464,694,102.0,America/Chicago,1840006793
17713,Redmond,Redmond,UT,Utah,39.0057,-111.867,694,285.0,America/Denver,1840021478
17714,Rule,Rule,TX,Texas,33.1819,-99.8933,694,384.0,America/Chicago,1840022026
17715,Wayland,Wayland,MO,Missouri,40.3963,-91.5755,694,398.0,America/Chicago,1840010402
17716,Thurston,Thurston,OH,Ohio,39.8451,-82.5532,694,662.0,America/New_York,1840012475
17717,Oxford,Oxford,AR,Arkansas,36.209,-91.9183,694,40.0,America/Chicago,1840014475
17718,Neopit,Neopit,WI,Wisconsin,44.9877,-88.8227,694,22.0,America/Chicago,1840004030
17719,Parker,Parker,PA,Pennsylvania,41.0907,-79.6846,693,279.0,America/New_York,1840003523
17720,Kilmichael,Kilmichael,MS,Mississippi,33.4403,-89.5665,693,91.0,America/Chicago,1840016832
17721,Crystal Beach,Crystal Beach,NY,New York,42.8095,-77.2582,693,392.0,America/New_York,1840026187
17722,Tiskilwa,Tiskilwa,IL,Illinois,41.2928,-89.5082,693,518.0,America/Chicago,1840011583
17723,Escalante,Escalante,UT,Utah,37.765,-111.6001,693,81.0,America/Denver,1840020271
17724,Hoboken,Hoboken,GA,Georgia,31.1813,-82.1313,693,78.0,America/New_York,1840014973
17725,Ainsworth,Ainsworth,IA,Iowa,41.2901,-91.5545,693,461.4,America/Chicago,1840007102
17726,Lake Winola,Lake Winola,PA,Pennsylvania,41.5105,-75.8509,693,173.0,America/New_York,1840026294
17727,Green Spring,Green Spring,KY,Kentucky,38.3163,-85.6137,693,741.5,America/New_York,1840013206
17728,Murray,Murray,IA,Iowa,41.0413,-93.9488,693,334.0,America/Chicago,1840008270
17729,Morrison,Morrison,OK,Oklahoma,36.2927,-97.0276,693,191.0,America/Chicago,1840022652
17730,East Millstone,East Millstone,NJ,New Jersey,40.5011,-74.5661,693,119.0,America/New_York,1840024273
17731,Bloomdale,Bloomdale,OH,Ohio,41.1716,-83.5534,693,402.0,America/New_York,1840011547
17732,Lake Saint Clair,Lake Saint Clair,MO,Missouri,38.3227,-90.9986,692,369.0,America/Chicago,1840142445
17733,Winchester,Winchester,OK,Oklahoma,35.7906,-95.9981,692,48.0,America/Chicago,1840022719
17734,Stewartsville,Stewartsville,MO,Missouri,39.7551,-94.4987,692,270.0,America/Chicago,1840009489
17735,Aroma Park,Aroma Park,IL,Illinois,41.0788,-87.8011,692,141.0,America/Chicago,1840011690
17736,Union,Union,LA,Louisiana,30.0918,-90.8844,692,27.0,America/Chicago,1840025131
17737,West Winfield,West Winfield,NY,New York,42.8838,-75.1914,692,293.0,America/New_York,1840004154
17738,Hooversville,Hooversville,PA,Pennsylvania,40.1504,-78.9132,692,437.0,America/New_York,1840003737
17739,Camden,Camden,MI,Michigan,41.755,-84.7562,692,333.0,America/Detroit,1840010155
17740,Arivaca,Arivaca,AZ,Arizona,31.575,-111.2926,692,9.0,America/Phoenix,1840023064
17741,Brownsville,Brownsville,WI,Wisconsin,43.6147,-88.4953,692,435.0,America/Chicago,1840002736
17742,Clifton,Clifton,SC,South Carolina,34.9846,-81.8222,691,248.0,America/New_York,1840026956
17743,Nelliston,Nelliston,NY,New York,42.9318,-74.6099,691,241.0,America/New_York,1840004405
17744,Godley,Godley,IL,Illinois,41.2385,-88.2452,691,246.0,America/Chicago,1840011487
17745,Clarkston,Clarkston,UT,Utah,41.9205,-112.0503,691,287.0,America/Denver,1840022377
17746,Scotts Corners,Scotts Corners,NY,New York,41.1889,-73.5561,691,150.0,America/New_York,1840004925
17747,Piney Grove,Piney Grove,GA,Georgia,32.6218,-85.0368,691,97.0,America/New_York,1840049788
17748,Dana,Dana,IN,Indiana,39.8072,-87.4945,691,427.8,America/Indiana/Indianapolis,1840009471
17749,Riegelwood,Riegelwood,NC,North Carolina,34.3444,-78.2198,691,86.0,America/New_York,1840025859
17750,Verona,Verona,MO,Missouri,36.9631,-93.7936,691,307.0,America/Chicago,1840010883
17751,Cokeburg,Cokeburg,PA,Pennsylvania,40.1,-80.0656,691,346.1,America/New_York,1840003648
17752,North Creek,North Creek,NY,New York,43.6923,-73.9835,691,151.0,America/New_York,1840026145
17753,Nuangola,Nuangola,PA,Pennsylvania,41.1583,-75.9781,690,225.0,America/New_York,1840000764
17754,Beverly Shores,Beverly Shores,IN,Indiana,41.685,-86.9804,690,74.0,America/Chicago,1840009265
17755,McRae,McRae,AR,Arkansas,35.1119,-91.8253,690,395.0,America/Chicago,1840015428
17756,Avon,Avon,IL,Illinois,40.662,-90.4352,690,599.0,America/Chicago,1840012007
17757,Fairfield,Fairfield,MT,Montana,47.6151,-111.9813,690,472.7,America/Denver,1840021088
17758,Willow Valley,Willow Valley,AZ,Arizona,34.9296,-114.6159,690,53.0,America/Phoenix,1840019747
17759,Piltzville,Piltzville,MT,Montana,46.8582,-113.8591,690,356.0,America/Denver,1840023814
17760,Wabasso,Wabasso,FL,Florida,27.7486,-80.4421,690,72.0,America/New_York,1840014162
17761,Opal,Opal,VA,Virginia,38.6201,-77.8049,690,84.0,America/New_York,1840024595
17762,Hodge,Hodge,LA,Louisiana,32.272,-92.7304,689,275.0,America/Chicago,1840018113
17763,Loon Lake,Loon Lake,WA,Washington,48.0661,-117.6288,689,81.0,America/Los_Angeles,1840023998
17764,Beemer,Beemer,NE,Nebraska,41.9298,-96.8091,689,634.0,America/Chicago,1840011361
17765,Brownsville,Brownsville,MN,Minnesota,43.6993,-91.2824,689,143.0,America/Chicago,1840006832
17766,Graford,Graford,TX,Texas,32.9374,-98.2474,689,370.0,America/Chicago,1840020688
17767,Asher,Asher,OK,Oklahoma,34.9884,-96.9254,689,346.0,America/Chicago,1840020442
17768,Saltsburg,Saltsburg,PA,Pennsylvania,40.4848,-79.448,689,530.9,America/New_York,1840002788
17769,Goose Creek Lake,Goose Creek Lake,MO,Missouri,37.9828,-90.3408,689,67.0,America/Chicago,1840146620
17770,Marble Cliff,Marble Cliff,OH,Ohio,39.9857,-83.0614,689,1064.0,America/New_York,1840012405
17771,Westley,Westley,CA,California,37.5469,-121.2009,689,671.5,America/Los_Angeles,1840018911
17772,Mongaup Valley,Mongaup Valley,NY,New York,41.676,-74.7831,689,53.0,America/New_York,1840084603
17773,Golden,Golden,IL,Illinois,40.1104,-91.0193,689,414.0,America/Chicago,1840012361
17774,Isleta,Isleta,NM,New Mexico,34.9042,-106.6992,688,363.0,America/Denver,1840033658
17775,Bainbridge,Bainbridge,IN,Indiana,39.7615,-86.8112,688,663.0,America/Indiana/Indianapolis,1840009543
17776,Springer,Springer,OK,Oklahoma,34.291,-97.1255,688,17.0,America/Chicago,1840022845
